,Date,High,Low,Open,Close,Volume,Adj Close,gainORloss
2463,2020-01-17,182.1499938964844,180.6999969482422,181.0,181.3500061035156,3690100.0,174.8397979736328,1.9981251084354221
2464,2020-01-21,181.91000366210938,178.6300048828125,181.8500061035156,179.38999938964844,3367700.0,172.95013427734375,2.0109259530661454
2465,2020-01-22,180.57000732421875,177.8800048828125,179.50999450683594,178.02999877929688,2420200.0,171.6389617919922,2.007639165419742
2466,2020-01-23,178.44000244140625,176.38999938964844,177.07000732421875,177.74000549316406,2358400.0,171.359375,2.0016315588903475
2467,2020-01-24,179.80999755859375,177.52999877929688,178.49000549316406,178.14999389648438,2643100.0,171.75466918945312,1.9976986336381322
2468,2020-01-27,180.58999633789062,175.5399932861328,179.86000061035156,175.6300048828125,4361400.0,169.32513427734375,2.0143482830018327
2469,2020-01-28,172.33999633789062,165.0500030517578,171.89999389648438,165.5800018310547,8920700.0,159.6359100341797,2.0606957539595396
2470,2020-01-29,166.47000122070312,161.52999877929688,166.35000610351562,162.0,5343900.0,156.18441772460938,2.0220987767349055
2471,2020-01-30,162.63999938964844,158.75999450683594,161.0,162.50999450683594,4357100.0,156.67611694335938,1.9968617652816762
2472,2020-01-31,162.64999389648438,158.22999572753906,162.0,158.66000366210938,5740300.0,152.96432495117188,2.0242656671868335
2473,2020-02-03,160.30999755859375,156.3800048828125,160.02999877929688,156.58999633789062,3927100.0,150.9686279296875,2.0132192820271357
2474,2020-02-04,159.9600067138672,157.0,159.77000427246094,157.24000549316406,4363900.0,151.59530639648438,1.9958661337282788
2475,2020-02-05,162.3300018310547,158.6999969482422,159.1199951171875,162.3300018310547,3118200.0,156.5025634765625,1.9686441429158115
2476,2020-02-06,165.0,162.47000122070312,164.49000549316406,162.88999938964844,3413800.0,157.04246520996094,1.9965621120959416
2477,2020-02-07,161.9199981689453,159.6300048828125,161.41000366210938,160.0800018310547,2736200.0,154.33334350585938,2.0175537076864813
2478,2020-02-10,161.25999450683594,158.8699951171875,160.2100067138672,160.14999389648438,2754800.0,154.4008331298828,1.9995629593000488
2479,2020-02-11,162.52000427246094,160.02000427246094,161.0,162.4499969482422,2275100.0,156.61827087402344,1.9858417784243443
2480,2020-02-12,165.0399932861328,163.57000732421875,164.24000549316406,163.8000030517578,2736400.0,157.9197998046875,1.9917582046497946
2481,2020-02-13,161.8699951171875,159.0,161.75999450683594,159.75999450683594,3413900.0,155.41961669921875,2.025287986253336
2482,2020-02-14,161.13999938964844,158.82000732421875,159.85000610351562,161.00999450683594,2233500.0,156.6356658935547,1.9922365067843852
2483,2020-02-18,160.52999877929688,158.0399932861328,160.36000061035156,158.8800048828125,2478900.0,154.5635528564453,2.0134062786918623
2484,2020-02-19,160.47000122070312,158.36000061035156,159.0800018310547,159.33999633789062,2296400.0,155.0110321044922,1.997113145063072
2485,2020-02-20,161.38999938964844,158.5,159.0,158.55999755859375,3275100.0,154.25222778320312,2.0049192658382116
2486,2020-02-21,158.58999633789062,156.1199951171875,158.3300018310547,156.92999267578125,3535300.0,152.66650390625,2.0103868282602937
2487,2020-02-24,154.7100067138672,152.22000122070312,154.4499969482422,152.5500030517578,3635600.0,148.405517578125,2.028711829147177
2488,2020-02-25,153.44000244140625,145.97000122070312,153.30999755859375,146.85000610351562,5263400.0,142.86038208007812,2.038815095072071
2489,2020-02-26,151.82000732421875,148.08999633789062,149.57000732421875,148.9600067138672,5152100.0,144.91305541992188,1.9858351200641082
2490,2020-02-27,155.42999267578125,149.0,151.22999572753906,150.16000366210938,8241600.0,146.0804443359375,1.9920085447590796
2491,2020-02-28,156.72000122070312,146.0,154.08999633789062,149.24000549316406,11508700.0,145.18544006347656,2.006164554644079
2492,2020-03-02,153.42999267578125,148.3699951171875,151.33999633789062,153.02000427246094,8026300.0,148.8627471923828,1.9752973554191884
2493,2020-03-03,154.0,144.44000244140625,152.44000244140625,145.24000549316406,8296500.0,141.2941131591797,2.0535665001724546
2494,2020-03-04,154.0,145.99000549316406,147.02000427246094,153.97999572753906,5773800.0,149.79666137695312,1.943239443584347
2495,2020-03-05,154.35000610351562,149.5500030517578,150.8000030517578,151.41000366210938,5887000.0,147.29649353027344,2.016973726988112
2496,2020-03-06,154.74000549316406,147.8699951171875,149.58999633789062,153.64999389648438,7155100.0,149.4756317138672,1.985421475279172
2497,2020-03-09,149.4600067138672,143.5500030517578,146.58999633789062,144.05999755859375,8194400.0,140.14617919921878,2.0665694606442715
2498,2020-03-10,153.3800048828125,144.8800048828125,149.02000427246094,153.3000030517578,5651700.0,149.13514709472656,1.939725992764368
2499,2020-03-11,149.72999572753906,146.47000122070312,149.72999572753906,147.24000549316406,4748200.0,143.23976135253906,2.041157276096917
2500,2020-03-12,141.7100067138672,130.33999633789062,139.96000671386722,133.58000183105472,8215800.0,129.95089721679688,2.102260843501004
2501,2020-03-13,141.69000244140625,131.0,141.00999450683594,141.67999267578125,6580300.0,137.830810546875,1.9428289718841072
2502,2020-03-16,135.5,128.00999450683594,129.86000061035156,130.91000366210938,7440800.0,127.35343933105469,2.0822701757878654
2503,2020-03-17,136.77000427246094,129.61000061035156,131.94000244140622,134.44000244140622,6535400.0,130.78752136230472,1.9737429432074332
2504,2020-03-18,139.3699951171875,128.38999938964844,128.46000671386722,137.02000427246094,6860400.0,133.29743957519528,1.9811706192482346
2505,2020-03-19,140.17999267578122,132.92999267578122,137.71000671386722,137.50999450683594,6365700.0,133.77410888671878,1.9964366936662874
2506,2020-03-20,139.24000549316406,122.70999908447266,138.07000732421878,124.88999938964844,9589200.0,121.49697875976562,2.101048884449218
2507,2020-03-23,128.39999389648438,114.04000091552734,128.16000366210938,117.87000274658205,7934300.0,114.6677017211914,2.059557109353422
2508,2020-03-24,133.44999694824222,121.0,122.29000091552734,132.72000122070312,9311700.0,129.11427307128906,1.8881103199401974
2509,2020-03-25,134.69000244140622,126.8000030517578,133.14999389648438,131.53999328613278,7742500.0,127.96631622314452,2.0089707160924326
2510,2020-03-26,136.3800048828125,130.61000061035156,131.78999328613278,136.17999267578122,6717000.0,132.48025512695312,1.9659274516140164
2511,2020-03-27,137.07000732421878,130.91000366210938,132.83000183105472,133.24000549316406,4262300.0,129.62013244628906,2.0220653487046576
2512,2020-03-30,138.00999450683594,131.05999755859378,132.25,137.74000549316406,3869500.0,133.99786376953122,1.9673297530090244
2513,2020-03-31,139.44000244140622,135.67999267578122,135.69000244140622,136.50999450683594,3613700.0,132.80126953125,2.009010409756236
2514,2020-04-01,135.83999633789062,131.00999450683594,132.0,133.13999938964844,3777600.0,129.52284240722656,2.025311665409618
2515,2020-04-02,138.21000671386722,132.10000610351562,132.36000061035156,137.91000366210938,3990300.0,134.16325378417972,1.9654121953027581
2516,2020-04-03,137.44000244140622,132.89999389648438,136.00999450683594,133.78999328613278,3588300.0,130.15518188476562,2.0307946078386094
2517,2020-04-06,141.25,136.89999389648438,137.86000061035156,140.69999694824222,5639700.0,136.87745666503906,1.9508883879745118
2518,2020-04-07,150.63999938964844,144.39999389648438,147.5,144.60000610351562,5496300.0,140.67149353027344,1.9730289834671133
2519,2020-04-08,149.72000122070312,143.91000366210938,145.72999572753906,148.99000549316406,3071100.0,144.94224548339844,1.970534940413504
2520,2020-04-09,149.72999572753906,146.5399932861328,148.4600067138672,147.77999877929688,4784200.0,143.76510620117188,2.008187892298431
2521,2020-04-13,148.5800018310547,145.3000030517578,147.5,146.39999389648438,2642300.0,142.42257690429688,2.0094262632537285
2522,2020-04-14,150.97999572753906,148.0500030517578,149.6199951171875,150.13999938964844,3318400.0,146.0609893798828,1.975089879390116
2523,2020-04-15,148.5500030517578,144.89999389648438,148.19000244140625,145.16000366210938,3043900.0,141.21627807617188,2.0343069413192567
2524,2020-04-16,146.4499969482422,143.22999572753906,145.27000427246094,144.89999389648438,4170400.0,140.96334838867188,2.0017944083959778
2525,2020-04-17,148.5,144.8000030517578,147.44000244140625,146.4600067138672,5393100.0,142.48097229003906,1.9893485405853453
2526,2020-04-20,147.02000427246094,143.64999389648438,144.75,143.6699981689453,2893000.0,139.76675415039062,2.019419562751306
2527,2020-04-21,142.77000427246094,140.5,142.25,141.6300048828125,2331100.0,137.78219604492188,2.014403680122872
2528,2020-04-22,144.47999572753906,141.7100067138672,143.36000061035156,143.61000061035156,2750400.0,139.70840454101562,1.9862126890946037
2529,2020-04-23,147.5800018310547,143.8800048828125,144.5800018310547,144.3300018310547,2585300.0,140.40882873535156,1.9950114237402565
2530,2020-04-24,147.33999633789062,144.30999755859375,145.1699981689453,147.0,2247700.0,143.0063018798828,1.981836747150032
2531,2020-04-27,154.49000549316406,147.88999938964844,148.0,153.64999389648438,4644900.0,149.4756317138672,1.956719855771914
2532,2020-04-28,163.0800018310547,155.1999969482422,160.02999877929688,157.61000061035156,8294100.0,153.3280487060547,1.9748746481915367
2533,2020-04-29,160.22000122070312,155.1699981689453,158.5399932861328,156.25999450683594,3987100.0,152.0147247314453,2.0086394864390997
2534,2020-04-30,154.94000244140625,151.75,154.30999755859375,151.9199981689453,3667800.0,147.79263305664062,2.0285676434320665
2535,2020-05-01,150.0399932861328,147.72999572753906,149.3000030517578,148.60000610351562,2926400.0,144.56283569335938,2.0223418030219795
2536,2020-05-04,148.55999755859375,146.05999755859375,148.5399932861328,148.39999389648438,2229800.0,144.3682403564453,2.0013477912079347
2537,2020-05-05,150.0,147.10000610351562,149.88999938964844,147.42999267578125,2269200.0,143.4246063232422,2.00657940221727
2538,2020-05-06,148.1699981689453,145.99000549316406,147.7899932861328,146.1999969482422,2168600.0,142.22802734375,2.0084131036471535
2539,2020-05-07,147.85000610351562,144.89999389648438,147.6999969482422,145.74000549316406,2800800.0,141.78053283691406,2.003156246999728
2540,2020-05-08,149.17999267578125,146.3800048828125,147.0800018310547,148.50999450683594,2169700.0,144.4752655029297,1.981348130656995
2541,2020-05-11,147.9600067138672,145.58999633789062,147.82000732421875,145.72999572753906,3034600.0,141.7707977294922,2.01907636629932
2542,2020-05-12,147.22000122070312,141.4499969482422,146.5500030517578,141.52000427246094,3030000.0,137.6751708984375,2.0297483841717026
2543,2020-05-13,140.72999572753906,135.0,140.71000671386722,136.1199951171875,4806000.0,132.42189025878906,2.03967094731839
2544,2020-05-14,136.14999389648438,131.1199951171875,135.0,135.99000549316406,5897700.0,132.29542541503906,2.0009558763054094
2545,2020-05-15,138.8699951171875,134.19999694824222,134.52999877929688,138.69000244140622,10113700.0,134.92205810546878,1.980532144345568
2546,2020-05-18,149.72000122070312,142.50999450683594,143.16000366210938,149.27000427246094,6018500.0,145.21461486816406,1.9291217154938702
2547,2020-05-19,151.64999389648438,147.3699951171875,148.5,148.3800048828125,4059900.0,144.34881591796875,2.00599810864241
2548,2020-05-20,151.42999267578125,148.8300018310547,149.8699951171875,149.67999267578125,3428800.0,145.61346435546875,1.9913148860463628
2549,2020-05-21,148.63999938964844,145.33999633789062,147.74000549316406,145.80999755859375,2789100.0,143.25552368164062,2.0265413564363604
2550,2020-05-22,146.63999938964844,144.60000610351562,145.74000549316406,146.44000244140625,2661400.0,143.87449645996094,1.9956978634778118
2551,2020-05-26,152.97999572753906,149.1999969482422,150.42999267578125,152.0800018310547,4616300.0,149.41567993164062,1.962914260114792
2552,2020-05-27,158.16000366210938,153.33999633789062,153.99000549316406,158.14999389648438,6056300.0,155.37933349609375,1.9616187650983867
2553,2020-05-28,159.8699951171875,154.1300048828125,158.7100067138672,156.82000732421875,6730700.0,154.07264709472656,2.0084809750679065
2554,2020-05-29,156.8699951171875,153.0500030517578,155.5,156.44000244140625,8632700.0,153.6992950439453,2.002429077453862
2555,2020-06-01,157.5500030517578,154.88999938964844,155.9499969482422,155.5800018310547,2083400.0,152.8543701171875,2.005527706647577
2556,2020-06-02,158.60000610351562,156.6300048828125,156.75,157.63999938964844,2333800.0,154.87828063964844,1.9869322661344224
2557,2020-06-03,161.66000366210938,158.52000427246094,159.35000610351562,161.2100067138672,3674300.0,158.3857421875,1.9778549272654322
2558,2020-06-04,162.5800018310547,159.17999267578125,159.75999450683594,162.5500030517578,2880700.0,159.70225524902344,1.991756405335385
2559,2020-06-05,168.35000610351562,165.0,165.0,167.41000366210938,4527200.0,164.47711181640625,1.9709694731256282
2560,2020-06-08,169.5399932861328,165.27000427246094,167.10000610351562,166.8699951171875,2987600.0,163.94656372070312,2.0032361033182906
2561,2020-06-09,167.9600067138672,164.0800018310547,165.47999572753906,166.6999969482422,3161600.0,163.77955627441406,2.0010197850753295
2562,2020-06-10,167.33999633789062,163.80999755859375,166.89999389648438,163.89999389648438,2551300.0,161.02859497070312,2.0170836068092
2563,2020-06-11,160.25,152.30999755859375,160.05999755859375,152.3800048828125,5016600.0,149.71043395996094,2.075600397982211
2564,2020-06-12,157.4199981689453,151.72999572753906,156.27999877929688,154.8699951171875,2998800.0,152.15679931640625,1.983922061646022
2565,2020-06-15,159.6199951171875,150.49000549316406,150.8800048828125,157.72999572753906,4093800.0,154.96669006347656,1.981867744323712
2566,2020-06-16,163.3800048828125,156.88999938964844,162.85000610351562,159.6699981689453,3386700.0,156.87271118164062,1.9878499250726267
2567,2020-06-17,160.8699951171875,158.97000122070312,160.1999969482422,159.22000122070312,1714600.0,156.43060302734375,2.0028262589171724
2568,2020-06-18,159.8300018310547,157.58999633789062,158.07000732421875,159.2100067138672,1806100.0,156.4207763671875,2.0000627756197127
2569,2020-06-19,162.08999633789062,156.47000122070312,161.35000610351562,158.14999389648438,6405200.0,155.37933349609375,2.006702578933241
2570,2020-06-22,157.4199981689453,155.47999572753906,157.0,156.69000244140625,2020900.0,153.94493103027344,2.0093177065053918
2571,2020-06-23,158.6699981689453,156.24000549316406,157.9600067138672,157.83999633789062,2301800.0,155.07476806640625,1.9927141794021423
2572,2020-06-24,156.72999572753906,151.7100067138672,156.2899932861328,152.22000122070312,3042800.0,149.55322265625,2.036920214637491
2573,2020-06-25,155.0500030517578,150.10000610351562,152.0500030517578,154.6699981689453,2060700.0,151.96029663085938,1.9841598436849655
2574,2020-06-26,154.77999877929688,151.52999877929688,154.60000610351562,152.52000427246094,2826400.0,149.8479766845703,2.0140964715201792
2575,2020-06-29,156.50999450683594,153.47999572753906,153.89999389648438,155.57000732421875,2145100.0,152.84454345703125,1.9803946589434724
2576,2020-06-30,156.7100067138672,154.0500030517578,154.91000366210938,155.99000549316406,2941600.0,153.25718688964844,1.9973075315458995
2577,2020-07-01,157.8000030517578,155.30999755859375,156.33999633789062,155.42999267578125,1625600.0,152.7069854736328,2.0036029906953092
2578,2020-07-02,158.8800048828125,156.4600067138672,157.6199951171875,157.0399932861328,1982800.0,154.2887725830078,1.9897478306216043
2579,2020-07-06,159.9600067138672,157.0500030517578,158.8699951171875,158.10000610351562,2099500.0,155.33021545410156,1.9932953018566693
